// this file was created using the eMolecule database on 7/27/2014
//type	idx	codeName
lin74	1565	*#*-*:*:*-*:*
lin74	1566	*#*-*:*:*-*:*:*
lin74	1567	N=C-c:o
lin74	1568	*:*:*-*:*-*
lin74	1569	*:*:*:*:*-*:*-*
lin74	1570	*:*-*:*-*
lin74	1571	*:*-*:*:*:*-*
lin74	1572	C-C-c:c-N-C=
lin74	1573	C-C-O-C-c:c-
lin74	1574	*:*:*-*-*=*-*:
lin74	1575	*:*:*:*-*:*-*
lin74	1576	*#*-*:*:*:*-*=*
lin74	1577	N=C-C=N
lin74	1578	N=c:c:c
lin74	1579	*-*-*-*:*-*:*=*
lin74	1580	*-*=*-*=*-*:*-*
lin74	1581	C#C-C-O
lin74	1582	*:*:*-*=*-*-*:
lin74	1583	*:*-*=*-*-*:
lin74	1584	*:*-*-*=*-*:
lin74	1585	Cl-c:c-n
lin74	1586	C-c:s:n
lin74	1587	N=C-c:n
lin74	1588	*-*-*=*-*=*:*:*
lin74	1589	*-*-*=*-*=*:*
lin74	1590	S-N=C-c
lin74	1591	F-C-C-n
lin74	1592	*-*=*-*=*:*:*=*
lin74	1593	n:c:s:n
lin74	1594	*:*:*-*-*=*-*=*
lin74	1595	*:*-*-*=*-*=*
lin74	1596	*:*-*-*=*-*=*:*
lin74	1597	C-C-C-N-C-S-
lin74	1598	F-C-C=O
lin74	1599	N-C=N-N
lin74	1600	*-*=*:*-*-*:*:*
lin74	1601	*-*=*:*-*-*:*
lin74	1602	C-C-N-C-O-
lin74	1603	C-C-N-O
lin74	1604	*-*-*:*=*-*-*
lin74	1605	C-N-n:c
lin74	1606	C-N-n
lin74	1607	*#*-*=*-*-*=*
lin74	1608	*-*-*:*-*:*-*=*
lin74	1609	*=*-*-*:*:*=*-*
lin74	1610	*-*-*-*=*-*=*:*
lin74	1611	C-C-C-C-N-c:c-
lin74	1612	*-*=*-*=*:*-*
lin74	1613	*-*-*-*:*=*-*=
lin74	1614	*-*-*:*=*-*=
lin74	1615	*=*:*-*-*=*-*=*
lin74	1616	*:*:*=*-*=*-*-*
lin74	1617	*:*-*-*=*-*=*:
lin74	1618	*:*:*-*-*=*-*=
lin74	1619	*-*-*=*-*=*:*-
lin74	1620	*-*=*:*-*-*-*=*
lin74	1621	*=*-*=*-*=*:*:*
lin74	1622	*=*-*=*-*=*:*
lin74	1623	C=C-N=c
lin74	1624	*-*-*=*:*-*-*=
lin74	1625	C=C-S-N
lin74	1626	C-C-n:c=N-C=
lin74	1627	s:c-c:s
lin74	1628	*-*-*-*=*:*
lin74	1629	*-*-*=*:*-*-*:*
lin74	1630	*-*:*=*-*=*-*-*
lin74	1631	*-*:*=*-*=*-*=*
lin74	1632	*-*=*:*:*-*-*:*
lin74	1633	*:*:*:*-*-*-*:
lin74	1634	*:*:*-*-*-*:
lin74	1635	C#C-c:c
lin74	1636	C#C-c
lin74	1637	*-*-*-*=*:*:*:*
lin74	1638	*-*-*-*=*:*:*
lin74	1639	*=*-*=*:*-*-*:*
lin74	1640	*=*-*=*:*-*-*
lin74	1641	*-*=*-*-*:*-*-
lin74	1642	*-*=*-*=*:*-*-*
lin74	1643	C-O-n:c
lin74	1644	C-O-n
lin74	1645	*#*-*:*:*-*=*
lin74	1646	*-*-*:*-*:*:*=*
lin74	1647	N=C-N-S
lin74	1648	O-S-c
lin74	1649	n:c:n:s
lin74	1650	*-*-*-*-*=*-*=
lin74	1651	*:*:*-*-*-*:*:
lin74	1652	*:*-*-*-*:*:
lin74	1653	*-*-*:*:*-
lin74	1654	*=*-*=*-*:*-
lin74	1655	C-C=N-S
lin74	1656	c:n:c:n:s:
lin74	1657	*#*-*=*-*-*-*
lin74	1658	C-N-O-C
lin74	1659	C-C-N-C-C=
lin74	1660	*-*=*-*-*:*-*:*
lin74	1661	O-S-c:c
lin74	1662	*-*-*:*-*:*-*:*
lin74	1663	*-*-*:*=*-*-*:*
lin74	1664	*#*-*:*:*-*-*=*
lin74	1665	N-O-C-c
lin74	1666	C-N-c:c-n:c-
lin74	1667	*-*=*:*:*:*-*
lin74	1668	C-N-N-S
lin74	1669	N-c:s:n
lin74	1670	S-C-C-n
lin74	1671	N-N-C=S
lin74	1672	C-C-N-c:c-N=
lin74	1673	n-C-c:s
lin74	1674	C=N-C-c
lin74	1675	S-C-C-S
lin74	1676	*-*-*=*-*-*-*=
lin74	1677	N-N-S-c
lin74	1678	N-n:c:c
lin74	1679	*-*=*:*-*-*-*
lin74	1680	C-C-C-N-C=N-
lin74	1681	*-*-*-*:*:*-*-
lin74	1682	*-*:*:*-*=*-*#*
lin74	1683	*-*#*-*:*:*:*:*
lin74	1684	*-*#*-*:*:*:*
lin74	1685	*-*#*-*:*:*
lin74	1686	*-*#*-*:*
lin74	1687	*=*:*:*-*=*-*:*
lin74	1688	*=*:*:*-*=*-*
lin74	1689	O-N-C-c
lin74	1690	*-*:*:*-*=*:*=*
lin74	1691	*:*-*:*:*:*:
lin74	1692	*:*:*-*:*:*:*:
lin74	1693	*:*-*=*-*:*-*:*
lin74	1694	S-c:c-S
lin74	1695	C-C=C-Cl
lin74	1696	C=N-n:c
lin74	1697	C=N-n
lin74	1698	C-c:n-N
lin74	1699	*#*-*:*=*
lin74	1700	*:*-*-*-*:*-*-*
lin74	1701	C-N-C-c:c-N=
lin74	1702	*#*-*-*:*:*-*:*
lin74	1703	*#*-*=*-*-*-*=*
lin74	1704	*-*=*-*:*=*
lin74	1705	C-N-C-O-c:c-
lin74	1706	*-*-*=*-*=*-
lin74	1707	C-N-c:c-S-C=
lin74	1708	F-C-c:o
lin74	1709	*:*:*:*:*-*=*-*
lin74	1710	*:*-*=*-*
lin74	1711	c-C-N-n
lin74	1712	*-*-*=*-*:*-*=
lin74	1713	C-O-c:c-C-n:c-
lin74	1714	*:*:*-*=*-*
lin74	1715	*:*:*:*-*=*-*
lin74	1716	O-c:n-c
lin74	1717	C-N-N=C-S-
lin74	1718	C-C-C-N-c:c-N=
lin74	1719	C-N-c:c-O-c:c-
lin74	1720	N-n:c=O
lin74	1721	*#*-*:*-*-*:*:*
lin74	1722	*#*-*:*-*-*:*
lin74	1723	c-n:c-n
lin74	1724	O-C=C-c
lin74	1725	c-C=N-n
lin74	1726	*-*:*-*=*:*
lin74	1727	*-*:*-*=*:*:*
lin74	1728	*-*:*-*=*:*:*:*
lin74	1729	*:*-*-*=*-*-*=
lin74	1730	C-C=N-C-N=
lin74	1731	S-N-c:s
lin74	1732	N=N
lin74	1733	Br-c:c-c
lin74	1734	*-*-*-*:*=*-*=*
lin74	1735	C-N-C-n
lin74	1736	*=*-*-*-*:*:*-
lin74	1737	*#*-*-*-*=*-*-*
lin74	1738	*#*-*-*-*:*-*-*
lin74	1739	C-N-S-c:c-N-
lin74	1740	*-*-*=*-*=*-*-
lin74	1741	C-n:c-O
lin74	1742	*-*-*-*-*=*:*
lin74	1743	C-S-N=C
lin74	1744	C-N-C-c:c:c-
lin74	1745	*=*:*-*=*
lin74	1746	S-O-c:c
lin74	1747	O=S-O-c
lin74	1748	S-O-c
lin74	1749	C#C-C-C
lin74	1750	C-c:c-C-c:c-
lin74	1751	S-n:n
lin74	1752	*-*-*=*-*:*=*
lin74	1753	S-C-c:s
lin74	1754	O=S-n:n
lin74	1755	F-c:c-n
lin74	1756	*=*:*-*-*:*-*-*
lin74	1757	*=*:*-*-*-*:*-*
lin74	1758	*-*-*#*-*
lin74	1759	*-*-*#*-*:*:*:*
lin74	1760	*-*-*#*-*:*:*
lin74	1761	*-*-*#*-*:*
lin74	1762	C-C#C-c
lin74	1763	N-n:c-c
lin74	1764	*=*-*:*-*:*-*=*
lin74	1765	C-O-C-O-c:c-
lin74	1766	O=c:n:o
lin74	1767	N-C-n:n
lin74	1768	O-N-C=O
lin74	1769	*-*-*:*:*:*:
lin74	1770	*:*:*:*:
lin74	1771	*=*:*:*:*:
lin74	1772	c:c:c:c:
lin74	1773	C-C-C-O-c:c-O-
lin74	1774	S-n:n:c
lin74	1775	*=*-*-*:*-*:*=*
lin74	1776	O=c:c:o
lin74	1777	*-*-*:*:*-*=*:*
lin74	1778	*=*-*=*-*:*-*=*
lin74	1779	c-S-n:n
lin74	1780	*-*:*:*:*=*-*=*
lin74	1781	N#C-C-S
lin74	1782	*:*=*-*:*:*:*:*
lin74	1783	*:*:*:*=*-*:*:*
lin74	1784	*:*=*-*:*:*
lin74	1785	C-C-C-C-C-c:n-
lin74	1786	C-c:c=N
lin74	1787	I-c:c-O
lin74	1788	O=C-N-n
lin74	1789	C-C-C-S-C=
lin74	1790	C-c:c-O-c:c-
lin74	1791	C-C-C-N-C-c:c-
lin74	1792	*#*-*-*-*:*-*:*
lin74	1793	S-n:c:n
lin74	1794	*=*-*-*:*-*-*-
lin74	1795	C-C-N-C=N-O-
lin74	1796	C-c:c-I
lin74	1797	*=*-*:*-*=*-*-*
lin74	1798	*-*-*=*-*-*:*=*
lin74	1799	*=*-*=*-*=*-*-*
lin74	1800	*-*-*-*=*-*:*=*
lin74	1801	*-*:*-*=*:*=*
lin74	1802	*:*-*:*-*-*-*-
lin74	1803	Cl-c:n:n
lin74	1804	c-N-C-n
lin74	1805	*-*-*-*:*:*:*:
lin74	1806	c-O-S-c
lin74	1807	O-N-c:n
lin74	1808	*:*-*-*-*=*-*=
lin74	1809	c:c:c:n:c:o:
lin74	1810	O=N-c:n
lin74	1811	*-*:*:*:*:*=*-*
lin74	1812	*-*:*:*:*=*-*-*
lin74	1813	C-S-c:c-c:c-
lin74	1814	*:*-*-*-*:*:*-*
lin74	1815	*=*-*=*-*:*-*:*
lin74	1816	*=*-*=*-*=*-
lin74	1817	C-C-C-N-C-c:n-
lin74	1818	N-N-c:s
lin74	1819	P
lin74	1820	*-*-*-*-*=*:*:*
lin74	1821	*-*=*:*:*:*:*=*
lin74	1822	*-*-*:*-*=
lin74	1823	c-S-c:s
lin74	1824	C-C=C-S-N=
lin74	1825	S=c:n:n
lin74	1826	C-C-N-n
lin74	1827	N=C-C-O
lin74	1828	Cl-C=C-N
lin74	1829	C-C-C-Cl
lin74	1830	n-c:c:s
lin74	1831	*=*-*:*-*-*=*-*
lin74	1832	S-S
lin74	1833	C-S-S
lin74	1834	C=N-N=C
lin74	1835	N-N=C-O
lin74	1836	C-C=S
lin74	1837	C-C-S-S
lin74	1838	*-*=*-*=*-*=*-*
lin74	1839	*-*#*-*-*
lin74	1840	O-C-n:c
lin74	1841	O-C-n
lin74	1842	*#*-*=*-*-*:*-*
lin74	1843	C-S-S-C
lin74	1844	*-*#*-*-*-*
lin74	1845	*=*:*-*:*-*-*-*
lin74	1846	F-C-C-c
lin74	1847	*-*:*=*-*-*-*
lin74	1848	c-C-O-n
lin74	1849	S-C-S
lin74	1850	C-S-N-N
lin74	1851	O=P
lin74	1852	*-*=*-*#*
lin74	1853	*-*:*-*-*=
lin74	1854	N-C-S-c
lin74	1855	*=*:*:*-*:*-*-*
lin74	1856	C-C#C-C
lin74	1857	C-c:c-S-N=
lin74	1858	C-N-N=C-c:c-N=
lin74	1859	C-S-C-S
lin74	1860	O-n:c-c
lin74	1861	c-c:c:n:n:
lin74	1862	*=*:*:*:*:*-*=*
lin74	1863	*:*-*-*=*-*-*
lin74	1864	*=*-*=*-*=*-*=*
lin74	1865	S-C-N-S
lin74	1866	*-*#*-*-*-*-*
lin74	1867	O=S-c:o
lin74	1868	*-*=*:*:*-*
lin74	1869	C=C-N-S
lin74	1870	C-O-C-n
lin74	1871	C-C-C-N-S-
lin74	1872	*=*:*-*-*=*
lin74	1873	*=*:*:*-*-*:*-*
lin74	1874	*-*:*:*-*:*:*:
lin74	1875	*=*-*:*:*-*:*=*
lin74	1876	*-*=*:*-*-*=*
lin74	1877	*=*-*-*:*=*-*=*
lin74	1878	*=*:*-*=*-*
lin74	1879	*=*:*-*=*-*-*-*
lin74	1880	*-*-*-*#*-*:*:*
lin74	1881	*-*-*-*#*-*:*
lin74	1882	C-C-N-C=N-C=
lin74	1883	C-c:n-O
lin74	1884	S=c:c
lin74	1885	S=c:c:c
lin74	1886	C-N-S-c:c-N=
lin74	1887	*-*:*-*=*-*#*
lin74	1888	C=N-N-S
lin74	1889	*=*-*-*:*-*:*-
lin74	1890	*#*-*=*-*-*-*:*
lin74	1891	C-C-S-c:n-
lin74	1892	*-*=*-*:*:*:*=*
lin74	1893	C-n:n-C
lin74	1894	S=C-C-c
lin74	1895	*:*-*-*-*=*:*:*
lin74	1896	*:*:*-*-*-*=*:*
lin74	1897	*:*-*-*-*=*:*
lin74	1898	*:*:*-*-*-*=*
lin74	1899	*:*-*-*-*=*
lin74	1900	c-c:c:c:n:c:
lin74	1901	*:*:*:*:*=*-*:*
lin74	1902	*:*=*-*:*
lin74	1903	C-N=N
lin74	1904	N-N=N
lin74	1905	*-*-*-*#*-*
lin74	1906	N-S-c:o
lin74	1907	O-P
lin74	1908	C-P
lin74	1909	*-*-*:*-*=*:*
lin74	1910	*-*-*:*-*=*:*:*
lin74	1911	*:*:*:*=*-*:*
lin74	1912	*:*:*=*-*:*
lin74	1913	F-C-C-F
lin74	1914	N-S-N-c
lin74	1915	*:*:*:*-*-*-*=*
lin74	1916	C-C-N=N
lin74	1917	C-N-N=N
lin74	1918	*#*-*-*-*:*=*
lin74	1919	C-O-C-c:c-
lin74	1920	*-*:*=*-*
lin74	1921	*=*-*=*-*:*-*-*
lin74	1922	O=N-c:o
lin74	1923	O-N-c:o
lin74	1924	*-*:*=*-*:*:*:*
lin74	1925	*-*:*=*-*:*:*
lin74	1926	*-*:*=*-*:*
lin74	1927	C-P=O
lin74	1928	C-C-N-c:c-C=
lin74	1929	c:c-N=c
lin74	1930	c-N=c
lin74	1931	O-P=O
lin74	1932	F-C-C=N
lin74	1933	*-*=*-*-*:*-*=
lin74	1934	*-*-*:*-*=*:*=*
lin74	1935	*-*:*:*-*-*=*:*
lin74	1936	*=*:*-*-*-*-*-
lin74	1937	C-C=c
lin74	1938	*-*-*-*-*#*-*:*
lin74	1939	C-C-C-C-N-N=
lin74	1940	C-C-N-c:c-C=N-
lin74	1941	*#*-*=*-*:*-*
lin74	1942	C-c:n-S
lin74	1943	S-c:s:n
lin74	1944	S-C=N-S
lin74	1945	*-*:*-*-*-*-*#*
lin74	1946	*-*-*-*=*:*-*
lin74	1947	N=c:o
lin74	1948	*-*-*-*=*-*:*-
lin74	1949	N=N-c
lin74	1950	C-C-N-S-C=
lin74	1951	Br-c:n
lin74	1952	*-*=*:*:*:*-*-*
lin74	1953	N=N-c:c
lin74	1954	*-*-*-*-*#*-*
lin74	1955	N=c:o:c
lin74	1956	C-C=c:s
lin74	1957	*#*-*-*-*-*:*-*
lin74	1958	C-C-O-c:c-C=
lin74	1959	S-C=C-S
lin74	1960	*-*-*-*-*=*:*-*
lin74	1961	C=N-c:n
lin74	1962	*-*-*#*-*-*
lin74	1963	C-N-c:c-S-N=
lin74	1964	*=*-*:*-*-*:*-
lin74	1965	C-C=N-n
lin74	1966	*-*-*-*=*:*:*=*
lin74	1967	*-*#*-*-*-*-*-*
lin74	1968	C-C-c:c:n-
lin74	1969	*-*=*:*=*
lin74	1970	C-N-C-N-C-S-
lin74	1971	C-C-C-S-c:c-
lin74	1972	Br-c:n:c
lin74	1973	Cl-C-C-O
lin74	1974	*=*-*:*-*:*=*
lin74	1975	C-C-C-O-C-O-
lin74	1976	c:c:c:n:c:s:
lin74	1977	C-P-O
lin74	1978	*:*:*:*-*:*:*:
lin74	1979	*=*:*-*=*-*:*:*
lin74	1980	*=*:*-*=*-*:*
lin74	1981	*#*-*-*:*=*
lin74	1982	N-C-N-O
lin74	1983	Br-c:c:s
lin74	1984	C-N=N-N
lin74	1985	*-*:*-*:*-*=*-*
lin74	1986	C#C-C-n
lin74	1987	*-*#*-*:*:*:*-*
lin74	1988	C-C-C-N-c:c-N-
lin74	1989	C-C-C-c:c-c:c-
lin74	1990	C-C-N-N=N-
lin74	1991	*=*-*:*-*-*-*-
lin74	1992	*-*:*-*-*:*-*=
lin74	1993	Br-c:c-S
lin74	1994	C-S-O
lin74	1995	*=*-*-*:*:*-
lin74	1996	*-*-*-*-*:*=*-*
lin74	1997	*-*-*:*-*=*-*#*
lin74	1998	*=*:*:*=*-*-*-*
lin74	1999	C-C-c:c-C=
lin74	2000	C-C-S-c:n-N=
lin74	2001	N-c:n-S
lin74	2002	*-*-*-*-*-*=*:*
lin74	2003	P-c:c
lin74	2004	P-c
lin74	2005	*-*=*:*-*=*
lin74	2006	C-N=O
lin74	2007	*=*-*-*:*=*-*-*
lin74	2008	*-*-*-*-*:*:*-
lin74	2009	*=*-*:*:*-*#*
lin74	2010	C-c:c-S-c:c-N=
lin74	2011	*#*-*-*-*:*:*=*
lin74	2012	P-c:c:c
lin74	2013	*#*-*:*:*-*=*-*
lin74	2014	c-c:c-n
lin74	2015	*-*-*=*:*:*:*-*
lin74	2016	*#*-*-*-*-*-*=*
lin74	2017	O=P-c:c
lin74	2018	O=P-c
lin74	2019	O=C-C=c
lin74	2020	C-C-O-C-c:n-
lin74	2021	*#*-*:*-*=*-*
lin74	2022	*=*-*:*-*#*
lin74	2023	*#*-*-*#*
lin74	2024	*-*=*-*:*:*=*
lin74	2025	*-*:*:*-*:*:
lin74	2026	C-n:c-n
lin74	2027	*-*:*:*=*-*:*-*
lin74	2028	*=*:*:*=*-*-*
lin74	2029	*-*:*=*-*-*-*:*
lin74	2030	*=*-*:*:*:*-*#*
lin74	2031	C-C-O-C-C-O-
lin74	2032	C-C-c:c:c-
lin74	2033	C-N-c:c-S-
lin74	2034	C-C-C-N-S-N-
lin74	2035	c-N=c:c
lin74	2036	N#C-C-N
lin74	2037	N-C=C-N
lin74	2038	*=*-*-*=*-*=*-
lin74	2039	*=*:*-*:*:*-*-*
lin74	2040	*=*-*:*-*:*-
lin74	2041	*=*:*:*:*=*-*-*
lin74	2042	*-*=*:*:*:*-*:*
lin74	2043	*=*:*-*-*=*-*
lin74	2044	*=*:*-*-*=*-*:*
lin74	2045	c=C-c:o
lin74	2046	C=C-n:c
lin74	2047	C=C-n
lin74	2048	*-*-*:*=*-*-*-*
lin74	2049	*=*:*-*:*:*:
lin74	2050	*=*-*-*=*-*:*=*
lin74	2051	C-C=c:c
lin74	2052	*-*-*-*-*-*#*-*
lin74	2053	*-*-*-*#*-*-*-*
lin74	2054	C=C-N-N
lin74	2055	c:c:c:n:n:n:
lin74	2056	C-C-C=N-c:c-N=
lin74	2057	*-*-*:*:*-*-*#*
lin74	2058	*-*:*-*-*=*:*:*
lin74	2059	*-*:*-*-*=*:*
lin74	2060	N=C-C=S
lin74	2061	O-C-N-S
lin74	2062	Br-c:c-Cl
lin74	2063	*-*:*-*:*-*:*-*
lin74	2064	C-N-c:c-c:c-
lin74	2065	C-N-c:c:c-
lin74	2066	C-C-O-c:c:n-
lin74	2067	C-C-N-N=C-O-
lin74	2068	*-*:*-*:*:*:*:
lin74	2069	C=N-C=N
lin74	2070	*=*-*=*-*-*=*-
lin74	2071	C-N=c:c
lin74	2072	*-*-*=*:*=*
lin74	2073	*-*:*:*=*-*-*
lin74	2074	*:*:*=*-*-*:*:*
lin74	2075	*-*-*#*-*-*-*
lin74	2076	*-*-*-*#*-*-*
lin74	2077	C-N-c:c-N-
lin74	2078	C-C-C-N-C-N=
lin74	2079	*-*-*:*=*-*:*:*
lin74	2080	*-*-*:*=*-*:*
lin74	2081	*#*-*:*-*=*-*:*
lin74	2082	Br-c:c-F
lin74	2083	O=N-c:s
lin74	2084	O-N-c:s
lin74	2085	N-C-S=O
lin74	2086	*-*:*-*-*:*-*:
lin74	2087	*-*:*:*=*-*=*
lin74	2088	*:*:*-*-*-*-*=*
lin74	2089	*:*-*-*-*-*=*
lin74	2090	C-C-N-c:n-
lin74	2091	N-C-P
lin74	2092	N-C-P-O
lin74	2093	c:n-n:c
lin74	2094	c:n-n
lin74	2095	c:c:n-n
lin74	2096	n-n
lin74	2097	N-C-P=O
lin74	2098	c-N=c:o
lin74	2099	C-n:c-Cl
lin74	2100	C-C-N=O
lin74	2101	*:*=*-*:*:*:*
lin74	2102	N-c:c-S-c:c-
lin74	2103	N-C-O-N
lin74	2104	n-n:c:n
lin74	2105	*:*:*-*:*-*-*
lin74	2106	*:*:*:*-*:*-*-*
lin74	2107	*:*-*:*-*-*
lin74	2108	*-*-*=*:*-*-*-*
lin74	2109	C-P-c:c
lin74	2110	C-P-c
lin74	2111	*-*-*=*-*:*:*=*
lin74	2112	*-*:*:*-*-*#*
lin74	2113	C#C-C=O
lin74	2114	*=*:*:*=*-*=*
lin74	2115	*=*:*:*:*=*-*=*
lin74	2116	*:*:*=*-*:*:*:*
lin74	2117	C-C-N-n:c-S-
lin74	2118	O-n:c=O
lin74	2119	*-*-*-*=*:*-*-*
lin74	2120	*=*-*=*-*:*=*
lin74	2121	*=*-*:*-*:*-*
lin74	2122	*=*-*-*=*:*:*:*
lin74	2123	*=*-*-*=*:*:*
lin74	2124	*=*-*-*=*:*
lin74	2125	*-*:*:*:*-*-*#*
lin74	2126	*:*-*:*:*-*:*:
lin74	2127	*=*-*=*:*=*
lin74	2128	*#*-*=*-*=*-*
lin74	2129	*:*-*-*-*-*=*:*
lin74	2130	*-*-*#*-*-*-*-*
lin74	2131	C-N-N=C-O-
lin74	2132	c-N-c:o
lin74	2133	*:*-*-*:*:*-*
lin74	2134	*:*:*-*-*:*:*-*
lin74	2135	*-*-*:*-*-*-
lin74	2136	*:*:*=*-*:*:*
lin74	2137	*=*-*=*-*#*
lin74	2138	*=*:*-*-*-*-
lin74	2139	C-C-C-S-c:n-
lin74	2140	C-N-c:c-C-O-
lin74	2141	*#*-*:*:*-*-*:*
lin74	2142	S=C-c:c
lin74	2143	S=C-c
lin74	2144	C-O-P
lin74	2145	*-*=*-*-*-*=
lin74	2146	C-C-C=S
lin74	2147	*-*:*-*-*#*
lin74	2148	S=c:c-c
lin74	2149	*=*:*:*-*:*:*-*
lin74	2150	C-C-C-O-C=
lin74	2151	C-C-C-C-N-c:n-
lin74	2152	*-*=*:*:*-*:*:*
lin74	2153	*-*=*:*:*-*:*
lin74	2154	o:c:c:s
lin74	2155	O-P-O
lin74	2156	C=N-S-N
lin74	2157	S-c:n-n
lin74	2158	*-*=*:*-*-*-*:*
lin74	2159	F-c:n
lin74	2160	F-c:n:c
lin74	2161	*-*:*-*:*:*:
lin74	2162	N-C-C=c
lin74	2163	C=N-c:s
lin74	2164	C-C-C-N-O-
lin74	2165	C-C-C=C-C-C=
lin74	2166	C-N-S-c:c-C=
lin74	2167	C-C=C-N-S-N=
lin74	2168	F-C-S
lin74	2169	*:*-*:*-*:*:*:
lin74	2170	O-C=C-O
lin74	2171	C-O-N-c
lin74	2172	*=*-*=*:*-*=*
lin74	2173	C=N-c:o
lin74	2174	s:c:c:s
lin74	2175	C-C-O-C=C-O-
lin74	2176	C-N-S-c:c-
lin74	2177	N-S-c:c-c:c-
lin74	2178	P-C-c:c
lin74	2179	P-C-c
lin74	2180	C-c:c=S
lin74	2181	O=P-C-c
lin74	2182	*=*-*-*:*-*:*-*
lin74	2183	*-*-*=*-*:*-
lin74	2184	*:*-*#*-*:*:*:*
lin74	2185	*:*:*-*#*-*:*:*
lin74	2186	*:*-*#*-*:*:*
lin74	2187	*:*-*#*-*:*
lin74	2188	c-C#C-c
lin74	2189	C=C-C=S
lin74	2190	C-C=C-n
lin74	2191	Br-C
lin74	2192	*-*-*-*=*:*=*
lin74	2193	*-*-*:*:*=*-*=*
lin74	2194	n-c:c:o
lin74	2195	C-C=C-O-c:c-C=
lin74	2196	C-C-O-c:c-c:c-
lin74	2197	C-C-N-C-c:c-S-
lin74	2198	Cl-c:c:o
lin74	2199	*=*-*-*-*:*-*=
lin74	2200	C-N-C-P
lin74	2201	F-C-S-c
lin74	2202	*=*-*:*=*-*-*
lin74	2203	*=*-*:*=*-*-*:*
lin74	2204	Br-C-C
lin74	2205	*:*:*:*=*-*-*:*
lin74	2206	*:*:*=*-*-*:*
lin74	2207	*:*=*-*-*:*
lin74	2208	*-*:*-*=*:*:*=*
lin74	2209	*-*-*-*-*#*-*-*
lin74	2210	*-*=*:*:*-*-*-*
lin74	2211	C-S-C-S-C=
lin74	2212	c:o:c:s
lin74	2213	c:s:c:o
lin74	2214	o:c:s
lin74	2215	*=*-*:*-*-*:*-*
lin74	2216	C-O-P=O
lin74	2217	*-*=*-*:*-*:*-*
lin74	2218	*:*-*:*:*:*-*=*
lin74	2219	c:s:s
lin74	2220	c:c:s:s
lin74	2221	s:s
lin74	2222	c-N=N-c
lin74	2223	*-*=*:*:*=*-*=*
lin74	2224	S-c:n:s
lin74	2225	Cl-C-C-c
lin74	2226	O-P-C-c
lin74	2227	C-C-O-P
lin74	2228	F-C-n:c
lin74	2229	F-C-n
lin74	2230	F-C-n:n
lin74	2231	C-O-P-O
lin74	2232	O-C-n:n
lin74	2233	*-*-*=*:*:*-*
lin74	2234	*:*-*:*:*-*=*:*
lin74	2235	*:*:*-*:*:*-*=*
lin74	2236	*:*-*:*:*-*=*
lin74	2237	c:s:s:c
lin74	2238	C-c:s:s
lin74	2239	C-C-S-O
lin74	2240	*-*-*:*:*=*-*-*
lin74	2241	*-*=*:*:*-*-*
lin74	2242	N-C-N=c
lin74	2243	c:c:c:s:s:
lin74	2244	C-C-C-N-c:c-O-
lin74	2245	N=c:n-c
lin74	2246	O-P-c:c
lin74	2247	O-P-c
lin74	2248	O-C=C-S
lin74	2249	*=*-*-*-*-*#*
lin74	2250	N-C-C=S
lin74	2251	*#*-*-*-*-*=*-*
lin74	2252	*-*:*=*-*-*=*
lin74	2253	*-*=*:*:*=*-*-*
lin74	2254	*-*#*-*-*-*-*:*
lin74	2255	c:c:o:c:s:
lin74	2256	C-N-C-S-C=
lin74	2257	O-n:c:n
lin74	2258	*#*-*-*-*-*#*
lin74	2259	*#*-*-*-*=*-*:*
lin74	2260	*#*-*=*-*=*-*:*
lin74	2261	*#*-*-*:*:*-*-*
lin74	2262	*-*-*-*=*:*-
lin74	2263	*:*:*=*-*-*-*-*
lin74	2264	*:*-*-*-*-*=*:
lin74	2265	*:*:*-*-*-*-*=
lin74	2266	C-C=C-N-c:c-N=
lin74	2267	C-S-c:c-C=
lin74	2268	*=*-*:*=*-*
lin74	2269	*:*-*=*-*-*-*-*
lin74	2270	*#*-*:*:*:*=*
lin74	2271	N=C-C-n
lin74	2272	S-n:c-c
lin74	2273	*=*:*-*-*:*-*
lin74	2274	*=*-*-*=*-*-*-
lin74	2275	*-*-*-*=*:*:*-*
lin74	2276	F-C-c:s
lin74	2277	N-C=C-O
lin74	2278	C-C-C-C-C-C-C=
lin74	2279	C-C-O-C=C-S-
lin74	2280	*-*-*=*:*-*-*=*
lin74	2281	*-*-*-*:*-*=*:*
lin74	2282	N-c:n:s
lin74	2283	Br-c:c:o
lin74	2284	*=*:*=*-*:*:*-*
lin74	2285	*=*:*=*-*-*-*:*
lin74	2286	*=*:*=*-*-*-*
lin74	2287	*=*:*:*:*-*:*-*
lin74	2288	Cl-c:c=O
lin74	2289	C-c:n-n
lin74	2290	*=*-*#*-*:*:*:*
lin74	2291	*=*-*#*-*:*:*
lin74	2292	*=*-*#*-*:*
lin74	2293	*=*-*#*-*
lin74	2294	*=*:*-*-*-*=*-*
lin74	2295	*=*:*-*=*-*-*=*
lin74	2296	N=N-N-c
lin74	2297	*=*:*-*-*-*-*=*
lin74	2298	C-C-c:c-C-C=
lin74	2299	*-*=*-*-*-*-*#*
lin74	2300	c-C-P-c
lin74	2301	*-*:*=*-*-*:*-*
lin74	2302	*=*-*-*-*-*=*:*
lin74	2303	*-*-*:*-*-*=*:*
lin74	2304	O-n:n
lin74	2305	*-*=*:*-*-*:*-*
